GEO_ID,factor_white_nonHispanic,factor_owner_occupied,factor_earning_higher_than_national_poverty_rate,factor_over_25_with_high_school_diploma_or_higher,factor_without_disability_age_18_to_65,FIPS,R1,R2,R3,R4,R5,SVS,zone
1400000US12071010106,0.47339725512314346,0.8121827411167513,0.851475841323557,0.9682063587282543,0.5683399135175785,12071010106,0.812102308443687,1.2524518146124934,0.9767910691929197,1.0873520542984503,1.0376032909069015,1.0332601074908905,Medium Vulnerable (zone3)
1400000US12071010107,0.5669530065689742,0.8576576576576577,0.8804951995957554,0.7871345029239766,0.46210207175341084,12071010107,0.9725950888624906,1.322577832881112,1.010081326670961,0.88399782861145,0.8436476463858387,1.0065799446823704,Medium Vulnerable (zone3)
1400000US12071010108,0.4963033627474362,0.7115241635687732,0.9356069639875984,0.8338624338624339,0.5456713570236108,12071010108,0.851397219172117,1.0972281048191392,1.0733041177976448,0.9364760128755841,0.9962179011800503,0.9909246711689071,Medium Vulnerable (zone3)
1400000US12071010109,0.8359612724757953,0.9205515430072226,0.8776301218161683,0.9193288157470152,0.4858411993337035,12071010109,1.434072698563744,1.4195653171580886,1.0067945835223902,1.0324597306831413,0.8869875496984865,1.1559759759251702,Medium to Low Vulnerable (zone2)
1400000US12071010110,0.7729933110367893,0.9122994652406418,0.9108040201005025,0.9228104898565067,0.5134003350083752,12071010110,1.326052581655149,1.4068399423749867,1.0448508218815225,1.0363698532114896,0.9373015417135919,1.1502829481673478,Medium to Low Vulnerable (zone2)
1400000US12071010111,0.6406649616368286,0.7862208713272543,0.8100880704563651,0.8805031446540881,0.5692554043234588,12071010111,1.0990462843915612,1.2124165007816685,0.929312088586688,0.9888562438419035,1.0392746784874378,1.0537811592178516,Medium Vulnerable (zone3)
1400000US12071010112,0.9958847736625515,0.9697594501718213,0.9255518144407033,0.8714177978883861,0.08492330714552937,12071010112,1.708417856003192,1.4954479104484149,1.061769110225922,0.9786528709961851,0.15504225705973304,1.0798660009466894,Medium to Low Vulnerable (zone2)
1400000US12071010113,0.6753429475905733,0.9345391903531438,0.9110094970102005,0.9200992555831266,0.5779106577558917,12071010113,1.1585355867490243,1.4411354065156514,1.0450865396794653,1.0333249794299162,1.055076347931243,1.1466317720610602,Medium to Low Vulnerable (zone2)
1400000US12071010203,0.5442219969589458,0.6750690607734806,0.8654139156932453,0.9171042760690172,0.5363255990871053,12071010203,0.9336005548262555,1.041011372627725,0.9927804677234704,1.0299614432396291,0.9791555957527939,0.9953018868339749,Medium Vulnerable (zone3)
1400000US12071010205,0.5175044005476237,0.8523002421307506,0.9469978486211618,0.9129923574368018,0.629180520242519,12071010205,0.8877671210940354,1.3143162625981952,1.0863714461236913,1.0253435194555711,1.1486783927202784,1.0924953483983544,Medium to Low Vulnerable (zone2)
1400000US12071010206,0.5731620271234832,0.7081028311096649,0.8995422789689231,0.9191432840777022,0.5510179783307536,12071010206,0.9832465235104997,1.0919521320240133,1.0319316436417851,1.0322513678274896,1.0059790876312862,1.0290721509270149,Medium Vulnerable (zone3)
1400000US12071010207,0.5169872371022829,0.7918238993710692,0.9638684163221284,0.8870822041553749,0.4686320330756786,12071010207,0.8868799388739047,1.2210568255331544,1.1057249251805994,0.9962449103173773,0.8555692257018939,1.0130951651213858,Medium Vulnerable (zone3)
1400000US12071010208,0.5806934397605388,0.8843971631205674,0.9735594911449239,0.9759211966435607,0.5465203292591668,12071010208,0.9961664919349127,1.3638123241395856,1.116842275642443,1.0960162659927493,0.9977678475493795,1.114121041051814,Medium to Low Vulnerable (zone2)
1400000US12071010209,0.9869565217391304,0.9915254237288136,0.879891304347826,0.9440217391304347,0.1309782608695652,12071010209,1.6931016413042053,1.5290128111760255,1.0093885536570038,1.0601913198485575,0.23912357953955324,1.1061635811050692,Medium to Low Vulnerable (zone2)
1400000US12071010210,0.7713836477987421,0.7808792742498255,0.8154088050314465,0.9733036707452726,0.47547169811320755,12071010210,1.3232912406940676,1.2041793238338359,0.9354158977169703,1.0930766321667316,0.8680562229773746,1.0848038634777961,Medium to Low Vulnerable (zone2)
1400000US12071010302,0.5640956732061274,0.6058971592952176,0.8759244042728019,0.8921953958450309,0.46863872911531085,12071010302,0.9676933979573386,0.9343426770980406,1.004837828460102,1.0019873219816346,0.8555814504860296,0.9528885351966292,Medium Vulnerable (zone3)
1400000US12071010303,0.7126477332862938,0.8002723558783477,0.9076950229438757,0.9352198316183349,0.44087539710554186,12071010303,1.2225311047872753,1.2340850322993635,1.0412842607304524,1.050306265770212,0.8048946625714127,1.0706202652317431,Medium Vulnerable (zone3)
1400000US12071010305,0.739600091932889,0.7663157894736842,0.9244629244629244,0.9477362503798238,0.5281544472535049,12071010305,1.268767267836443,1.1817212463451667,1.0605199637980272,1.0643629320274355,0.9642377379156256,1.1079218295845394,Medium to Low Vulnerable (zone2)
1400000US12071010306,0.4601226993865031,0.6307412460209186,0.8379593735462862,0.8883485703170589,0.5495327102803739,12071010306,0.7893301076321597,0.9726542785723713,0.9612853268440243,0.9976671131721591,1.003267472662324,0.9448408597766077,Medium Vulnerable (zone3)
1400000US12071010307,0.5814852723757534,0.632688927943761,0.8176845943482225,0.9139433551198257,0.5432730581144092,12071010307,0.9975248629177557,0.9756577624375883,0.9380266243777948,1.0264115451661513,0.9918393896914514,0.9858920369181483,Medium Vulnerable (zone3)
1400000US12071010308,0.7210285311729482,0.8451612903225807,0.8844176564438929,0.9475192943770673,0.5241293972070001,12071010308,1.23690817444008,1.3033074185364766,1.0145810677471139,1.064119277817604,0.9568893094928008,1.115161049606815,Medium to Low Vulnerable (zone2)
1400000US12071010309,0.6532258064516129,0.8499015748031497,0.8718724778046811,0.8425387596899225,0.5205811138014528,12071010309,1.1205941302223017,1.3106173225751967,1.0001895631835036,0.9462200314179477,0.9504113014361797,1.065606469767026,Medium Vulnerable (zone3)
1400000US12071010404,0.6163744021862901,0.7821450335161487,0.9424632562378945,0.9434601756277923,0.5580331618067467,12071010404,1.0573763777968566,1.2061312275246103,1.081169478989168,1.059560651373069,1.0187865243216903,1.084604852001079,Medium to Low Vulnerable (zone2)
1400000US12071010411,0.7543859649122807,0.6480869154463864,0.8498867069486404,0.9421182266009852,0.5629965947786606,12071010411,1.2941320992734053,0.9994027109728483,0.9749680553270734,1.0580535645646545,1.0278481338679542,1.0708809128011871,Medium Vulnerable (zone3)
1400000US12071010412,0.7311703360370799,0.8238993710691824,0.9573194283507146,0.9565927654609101,0.5595583962812318,12071010412,1.2543062118237238,1.2705198105229802,1.0982120955120733,1.0743093135818738,1.021571104944113,1.1437837072769528,Medium to Low Vulnerable (zone2)
1400000US12071010413,0.6945931939885991,0.6427713255907088,0.8857142857142857,0.848917748917749,0.5332752613240418,12071010413,1.191558950042248,0.9912056392752584,1.016068527320136,0.9533840073397084,0.9735866740106217,1.0251607595975945,Medium Vulnerable (zone3)
1400000US12071010414,0.6651456651456652,0.925895087427144,0.9701649701649702,0.9358690844758957,0.5026325026325026,12071010414,1.1410423788274702,1.4278054970663574,1.112948168943828,1.051035414491519,0.9176429922374715,1.1300948903133292,Medium to Low Vulnerable (zone2)
1400000US12071010415,0.9251870324189526,0.9015228426395939,0.9718168092601912,0.9583673469387755,0.38453865336658355,12071010415,1.5871374762706434,1.3902215142198677,1.1148431160434986,1.0763022717958761,0.7020421454206638,1.1741093047501097,Medium to Low Vulnerable (zone2)
1400000US12071010416,0.7052037938990002,0.8970398970398971,0.9320687003332478,0.9610684853651605,0.5393488849013074,12071010416,1.2097611947489006,1.383308447656265,1.0692451132196086,1.0793358073540729,0.9846751294606287,1.1452651384878951,Medium to Low Vulnerable (zone2)
1400000US12071010417,0.8821905200184077,0.7924362357080035,0.9208467556373677,0.9500254971953085,0.4675563736769443,12071010417,1.513377929510223,1.222001097945656,1.056371588421919,1.0669338893498839,0.8536054225174338,1.1424579855490231,Medium to Low Vulnerable (zone2)
1400000US12071010418,0.7422606191504679,0.7626834381551363,0.9618430525557955,0.9456821557394441,0.4892008639308855,12071010418,1.2733313422405312,1.1761198653136393,1.1034014802361771,1.0620560642747037,0.8931212013380552,1.1016059906806215,Medium to Low Vulnerable (zone2)
1400000US12071010419,0.7996353691886965,0.8179744525547445,0.806563354603464,0.9598757442402278,0.5088422971741112,12071010419,1.371756431207945,1.2613831044971475,0.9252686256961793,1.07799628969779,0.9289800514497126,1.1130769005097547,Medium to Low Vulnerable (zone2)
1400000US12071010420,0.8175383405426662,0.86737491432488,0.9317284925019732,0.9788758265980897,0.4919323101141283,12071010420,1.4024685745658063,1.3375626326432735,1.0688548355920697,1.0993344872807904,0.8981079310771767,1.1612656922318234,Medium to Low Vulnerable (zone2)
1400000US12071010421,0.5798356982823002,0.7180582524271845,0.8986923192544717,0.9275147928994083,0.5911874533233756,12071010421,0.9946950557848567,1.1073042010389431,1.0309565918341386,1.0416530591433948,1.0793154457772074,1.0507848707157081,Medium Vulnerable (zone3)
1400000US12071010422,0.8289301595605545,0.8644278606965174,0.8795148958607962,0.9661774090619017,0.5176562908710437,12071010422,1.422010983022301,1.3330180363624808,1.0089567475731958,1.085073425814049,0.9450715288357839,1.158826144321562,Medium to Low Vulnerable (zone2)
1400000US12071010423,0.7377578921203082,0.9864521591871296,0.9714143673875217,0.957207997193967,0.5166458072590738,12071010423,1.265607015629188,1.5211894248128721,1.1143814451328105,1.075000254601604,0.9432267153777635,1.1838809711108476,Medium to Low Vulnerable (zone2)
1400000US12071010501,0.7575207468879668,0.8305295950155763,0.8781185031185031,0.9206251915415262,0.4717323651452282,12071010501,1.2995097470129557,1.280744154863923,1.007354841924719,1.0339156361010275,0.8612294207396816,1.0965507601284614,Medium to Low Vulnerable (zone2)
1400000US12071010503,0.8962735305416827,0.9282769991755977,0.933154053015751,0.9476190476190476,0.4394928928159816,12071010503,1.537537016264567,1.431478598624137,1.0704902017538245,1.0642313065102609,0.8023706607084039,1.1812215567722388,Medium to Low Vulnerable (zone2)
1400000US12071010504,0.6836193447737909,0.5534950071326676,0.987207488299532,0.8565182829888712,0.29329173166926675,12071010504,1.1727335593509978,0.8535342983391633,1.132498905092163,0.9619198491687743,0.5354550309379293,0.9312283285778055,Medium Vulnerable (zone3)
1400000US12071010601,0.7598343685300207,0.8088410991636799,0.9248595505617978,0.974512743628186,0.5238095238095238,12071010601,1.3034787127305294,1.2472987310562549,1.0609749630033904,1.0944344913371251,0.9563053250109778,1.1324984446276556,Medium to Low Vulnerable (zone2)
1400000US12071010602,0.616956077630235,0.5574667709147771,0.9056860742254,0.9546643417611159,0.42424242424242425,12071010602,1.0583742288948097,0.8596590809826301,1.0389796467045005,1.072143581604774,0.7745282797609572,0.9607369635895342,Medium Vulnerable (zone3)
1400000US12071010701,0.8426851140148603,0.8616697135892748,0.9475366178428761,0.9318762418393415,0.46364846870838883,12071010701,1.4456072969932676,1.32876474929474,1.0869895082442895,1.0465512199763638,0.8464708627944887,1.15087672746063,Medium to Low Vulnerable (zone2)
1400000US12071010702,0.8741418764302059,0.8,0.8905415713196033,0.9411764705882353,0.3344774980930587,12071010702,1.4995706630609933,1.233665037393306,1.0216062645510458,1.056995917787312,0.6106468057252331,1.084496937703578,Medium to Low Vulnerable (zone2)
1400000US12071010801,0.8684531059683313,0.7617021276595745,0.9141291108404385,0.9634703196347032,0.4853836784409257,12071010801,1.4898117057068936,1.174606604752137,1.0486652800039948,1.0820332069358127,0.8861522657905401,1.1362538126378756,Medium to Low Vulnerable (zone2)
1400000US12071010802,0.8126368470441039,0.6303962152572442,0.8914607444479199,0.9541797831409584,0.4757585236158899,12071010802,1.3940601730765143,0.9721222130849084,1.022660716197479,1.0715993940911241,0.8685798727834514,1.0658044738466954,Medium Vulnerable (zone3)
1400000US12071010803,0.8438420742486741,0.812807881773399,0.924572775486152,0.9811443433029909,0.5274012964054213,12071010803,1.4475920361663186,1.2534158323269426,1.0606459820515381,1.1018821634833353,0.9628627301431042,1.1652797488342477,Medium to Low Vulnerable (zone2)
1400000US12071020102,0.8554838709677419,0.8376876042245692,0.735741935483871,0.8824456350456981,0.2304516129032258,12071020102,1.4675632757281698,1.291782386987015,0.8440241248586037,0.9910377735320685,0.4207294723737446,1.0030274066959202,Medium Vulnerable (zone3)
1400000US12071020103,0.9458483754512635,0.8991905813097866,0.9399819494584838,0.9556991232118136,0.18907942238267147,12071020103,1.6225815439970646,1.386624977644058,1.07832298800912,1.0733057013595377,0.34519734799686547,1.1012065118013292,Medium to Low Vulnerable (zone2)
1400000US12071020104,0.9110266159695818,0.9506726457399103,0.8916349809885932,0.937576003242805,0.2467680608365019,12071020104,1.5628456013968302,1.4660145063193994,1.0228605958518355,1.0529523835456753,0.45051798391201575,1.1110382142051514,Medium to Low Vulnerable (zone2)
